istat;ref;reg;prv;name_it;name_de;name_fr;wiki
057033;E535;12;057;Leonessa;;;Leonessa
057034;E681;12;057;Longone Sabino;;;Longone Sabino
057035;E812;12;057;Magliano Sabina;;;Magliano Sabina
057036;E927;12;057;Marcetelli;;;Marcetelli
057037;F193;12;057;Micigliano;;;Micigliano
057038;F319;12;057;Mompeo;;;Mompeo
057039;F430;12;057;Montasola;;;Montasola
057040;F446;12;057;Montebuono;;;Montebuono
057041;F541;12;057;Monteleone Sabino;;;Monteleone Sabino
057042;F579;12;057;Montenero Sabino;;;Montenero Sabino
057043;F619;12;057;Monte San Giovanni in Sabina;;;Monte San Giovanni in Sabina
057044;F687;12;057;Montopoli di Sabina;;;Montopoli di Sabina
057045;F746;12;057;Morro Reatino;;;Morro Reatino
057046;F876;12;057;Nespolo;;;Nespolo (Italia)
057047;B595;12;057;Orvinio;;;Orvinio
057048;G232;12;057;Paganico Sabino;;;Paganico Sabino
057049;G498;12;057;Pescorocchiano;;;Pescorocchiano
057050;G513;12;057;Petrella Salto;;;Petrella Salto
057051;G756;12;057;Poggio Bustone;;;Poggio Bustone
057052;G757;12;057;Poggio Catino;;;Poggio Catino
057053;G763;12;057;Poggio Mirteto;;;Poggio Mirteto
057054;G764;12;057;Poggio Moiano;;;Poggio Moiano
057055;G765;12;057;Poggio Nativo;;;Poggio Nativo
057056;G770;12;057;Poggio San Lorenzo;;;Poggio San Lorenzo
057057;G934;12;057;Posta;;;Posta (Italia)
057058;G951;12;057;Pozzaglia Sabina;;;Pozzaglia Sabina
057059;H282;12;057;Rieti;;;Rieti
057060;H354;12;057;Rivodutri;;;Rivodutri
057061;H427;12;057;Roccantica;;;Roccantica
057062;H446;12;057;Rocca Sinibalda;;;Rocca Sinibalda
057063;H713;12;057;Salisano;;;Salisano
057064;I499;12;057;Scandriglia;;;Scandriglia
057065;I581;12;057;Selci;;;Selci
057066;I959;12;057;Stimigliano;;;Stimigliano
057067;L046;12;057;Tarano;;;Tarano
057068;L189;12;057;Toffia;;;Toffia
057069;L293;12;057;Torricella in Sabina;;;Torricella in Sabina
057070;L286;12;057;Torri in Sabina;;;Torri in Sabina
057071;G507;12;057;Turania;;;Turania
057072;L525;12;057;Vacone;;;Vacone
057073;L676;12;057;Varco Sabino;;;Varco Sabino
058001;A062;12;058;Affile;;;Affile
058002;A084;12;058;Agosta;;;Agosta
058003;A132;12;058;Albano Laziale;;;Albano Laziale
058004;A210;12;058;Allumiere;;;Allumiere
058005;A297;12;058;Anguillara Sabazia;;;Anguillara Sabazia
058006;A309;12;058;Anticoli Corrado;;;Anticoli Corrado
058007;A323;12;058;Anzio;;;Anzio
058008;A370;12;058;Arcinazzo Romano;;;Arcinazzo Romano
058009;A401;12;058;Ariccia;;;Ariccia
058010;A446;12;058;Arsoli;;;Arsoli
058011;A449;12;058;Artena;;;Artena
058012;A749;12;058;Bellegra;;;Bellegra
058013;B114;12;058;Bracciano;;;Bracciano
058014;B472;12;058;Camerata Nuova;;;Camerata Nuova
058015;B496;12;058;Campagnano di Roma;;;Campagnano di Roma
058016;B576;12;058;Canale Monterano;;;Canale Monterano
058017;B635;12;058;Canterano;;;Canterano
058018;B649;12;058;Capena;;;Capena
058019;B687;12;058;Capranica Prenestina;;;Capranica Prenestina
058020;B828;12;058;Carpineto Romano;;;Carpineto Romano
058021;B932;12;058;Casape;;;Casape
058022;C116;12;058;Castel Gandolfo;;;Castel Gandolfo
058023;C203;12;058;Castel Madama;;;Castel Madama
058024;C237;12;058;Castelnuovo di Porto;;;Castelnuovo di Porto
058025;C266;12;058;Castel San Pietro Romano;;;Castel San Pietro Romano
058026;C390;12;058;Cave;;;Cave (Italia)
058027;C518;12;058;Cerreto Laziale;;;Cerreto Laziale
058028;C543;12;058;Cervara di Roma;;;Cervara di Roma
058029;C552;12;058;Cerveteri;;;Cerveteri
058030;C677;12;058;Ciciliano;;;Ciciliano
058031;C702;12;058;Cineto Romano;;;Cineto Romano
058032;C773;12;058;Civitavecchia;;;Civitavecchia
058033;C784;12;058;Civitella San Paolo;;;Civitella San Paolo
058034;C858;12;058;Colleferro;;;Colleferro
058035;C900;12;058;Colonna;;;Colonna (Italia)
058036;D561;12;058;Fiano Romano;;;Fiano Romano
058037;D586;12;058;Filacciano;;;Filacciano
058038;D707;12;058;Formello;;;Formello
058039;D773;12;058;Frascati;;;Frascati
058040;D875;12;058;Gallicano nel Lazio;;;Gallicano nel Lazio
058041;D945;12;058;Gavignano;;;Gavignano (Italia)
058042;D964;12;058;Genazzano;;;Genazzano
058043;D972;12;058;Genzano di Roma;;;Genzano di Roma
058044;D978;12;058;Gerano;;;Gerano
058045;E091;12;058;Gorga;;;Gorga
058046;E204;12;058;Grottaferrata;;;Grottaferrata
058047;E263;12;058;Guidonia Montecelio;;;Guidonia Montecelio
058048;E382;12;058;Jenne;;;Jenne
058049;E392;12;058;Labico;;;Labico
058050;C767;12;058;Lanuvio;;;Lanuvio
058051;E576;12;058;Licenza;;;Licenza (Italia)
058052;E813;12;058;Magliano Romano;;;Magliano Romano
058053;B632;12;058;Mandela;;;Mandela (Italia)
058054;E900;12;058;Manziana;;;Manziana
058055;E908;12;058;Marano Equo;;;Marano Equo
058056;E924;12;058;Marcellina;;;Marcellina (Italia)
058057;E958;12;058;Marino;;;Marino (Italia)
058058;F064;12;058;Mazzano Romano;;;Mazzano Romano
058059;F127;12;058;Mentana;;;Mentana (Italia)
058060;F477;12;058;Monte Compatri;;;Monte Compatri
058061;F504;12;058;Monteflavio;;;Monteflavio
058062;F534;12;058;Montelanico;;;Montelanico
058063;F545;12;058;Montelibretti;;;Montelibretti
058064;F590;12;058;Monte Porzio Catone;;;Monte Porzio Catone
058065;F611;12;058;Monterotondo;;;Monterotondo
058066;F692;12;058;Montorio Romano;;;Montorio Romano
058067;F730;12;058;Moricone;;;Moricone
058068;F734;12;058;Morlupo;;;Morlupo
058069;F857;12;058;Nazzano;;;Nazzano
058070;F865;12;058;Nemi;;;Nemi
058071;F871;12;058;Nerola;;;Nerola
058072;F880;12;058;Nettuno;;;Nettuno (Italia)
058073;G022;12;058;Olevano Romano;;;Olevano Romano
058074;G274;12;058;Palestrina;;;Palestrina
058075;G293;12;058;Palombara Sabina;;;Palombara Sabina
058076;G444;12;058;Percile;;;Percile
058077;G704;12;058;Pisoniano;;;Pisoniano
058078;G784;12;058;Poli;;;Poli (Italia)
058079;G811;12;058;Pomezia;;;Pomezia
058080;G874;12;058;Ponzano Romano;;;Ponzano Romano
058081;H267;12;058;Riano;;;Riano (Italia)
058082;H288;12;058;Rignano Flaminio;;;Rignano Flaminio
058083;H300;12;058;Riofreddo;;;Riofreddo
058084;H387;12;058;Rocca Canterano;;;Rocca Canterano
058085;H401;12;058;Rocca di Cave;;;Rocca di Cave
058086;H404;12;058;Rocca di Papa;;;Rocca di Papa
058087;H411;12;058;Roccagiovine;;;Roccagiovine
058088;H432;12;058;Rocca Priora;;;Rocca Priora
058089;H441;12;058;Rocca Santo Stefano;;;Rocca Santo Stefano
058090;H494;12;058;Roiate;;;Roiate
058091;H501;12;058;Roma;;;Roma
058092;H618;12;058;Roviano;;;Roviano
058093;H658;12;058;Sacrofano;;;Sacrofano
058094;H745;12;058;Sambuci;;;Sambuci
058095;H942;12;058;San Gregorio da Sassola;;;San Gregorio da Sassola
058096;I125;12;058;San Polo dei Cavalieri;;;San Polo dei Cavalieri
058097;I255;12;058;Santa Marinella;;;Santa Marinella
058098;I284;12;058;Sant'Angelo Romano;;;Sant'Angelo Romano
058099;I352;12;058;Sant'Oreste;;;Sant'Oreste (Italia)
058100;I400;12;058;San Vito Romano;;;San Vito Romano
058101;I424;12;058;Saracinesco;;;Saracinesco
058102;I573;12;058;Segni;;;Segni (Italia)
058103;I992;12;058;Subiaco;;;Subiaco
058104;L182;12;058;Tivoli;;;Tivoli
058105;L192;12;058;Tolfa;;;Tolfa
058106;L302;12;058;Torrita Tiberina;;;Torrita Tiberina
058107;L401;12;058;Trevignano Romano;;;Trevignano Romano
058108;L611;12;058;Vallepietra;;;Vallepietra
058109;L625;12;058;Vallinfreda;;;Vallinfreda
058110;L639;12;058;Valmontone;;;Valmontone
058111;L719;12;058;Velletri;;;Velletri
058112;L851;12;058;Vicovaro;;;Vicovaro
058113;M095;12;058;Vivaro Romano;;;Vivaro Romano
058114;M141;12;058;Zagarolo;;;Zagarolo
058115;M207;12;058;Lariano;;;Lariano
058116;M212;12;058;Ladispoli;;;Ladispoli
058117;M213;12;058;Ardea;;;Ardea
058118;M272;12;058;Ciampino;;;Ciampino
058119;M295;12;058;San Cesareo;;;San Cesareo
058120;M297;12;058;Fiumicino;;;Fiumicino
058122;M309;12;058;Fonte Nuova;;;Fonte Nuova
059001;A341;12;059;Aprilia;;;Aprilia (Italia)
059002;A707;12;059;Bassiano;;;Bassiano
059003;B527;12;059;Campodimele;;;Campodimele
059004;C104;12;059;Castelforte;;;Castelforte
059005;C740;12;059;Cisterna di Latina;;;Cisterna di Latina
059006;D003;12;059;Cori;;;Cori
059007;D662;12;059;Fondi;;;Fondi
059008;D708;12;059;Formia;;;Formia
059009;D843;12;059;Gaeta;;;Gaeta
059010;E375;12;059;Itri;;;Itri
059011;E472;12;059;Latina;;;Latina
059012;E527;12;059;Lenola;;;Lenola
059013;E798;12;059;Maenza;;;Maenza
059014;F224;12;059;Minturno;;;Minturno
059015;F616;12;059;Monte San Biagio;;;Monte San Biagio
059016;F937;12;059;Norma;;;Norma (Italia)
059017;G865;12;059;Pontinia;;;Pontinia
059018;G871;12;059;Ponza;;;Ponza
059019;G698;12;059;Priverno;;;Priverno
059020;H076;12;059;Prossedi;;;Prossedi
059021;H413;12;059;Roccagorga;;;Roccagorga
059022;H421;12;059;Rocca Massima;;;Rocca Massima
059023;H444;12;059;Roccasecca dei Volsci;;;Roccasecca dei Volsci
059024;H647;12;059;Sabaudia;;;Sabaudia
059025;H836;12;059;San Felice Circeo;;;San Felice Circeo
059026;I339;12;059;Santi Cosma e Damiano;;;Santi Cosma e Damiano (Italia)
059027;I634;12;059;Sermoneta;;;Sermoneta
059028;I712;12;059;Sezze;;;Sezze
059029;I832;12;059;Sonnino;;;Sonnino
059030;I892;12;059;Sperlonga;;;Sperlonga
059031;I902;12;059;Spigno Saturnia;;;Spigno Saturnia
059032;L120;12;059;Terracina;;;Terracina
059033;L742;12;059;Ventotene;;;Ventotene
060001;A032;12;060;Acquafondata;;;Acquafondata
060002;A054;12;060;Acuto;;;Acuto
060003;A123;12;060;Alatri;;;Alatri
060004;A244;12;060;Alvito;;;Alvito (Italia)
060005;A256;12;060;Amaseno;;;Amaseno
060006;A269;12;060;Anagni;;;Anagni
060007;A348;12;060;Aquino;;;Aquino
060008;A363;12;060;Arce;;;Arce (Italia)
060009;A421;12;060;Arnara;;;Arnara
060010;A433;12;060;Arpino;;;Arpino
060011;A486;12;060;Atina;;;Atina
060012;A502;12;060;Ausonia;;;Ausonia (comune)
060013;A763;12;060;Belmonte Castello;;;Belmonte Castello
060014;A720;12;060;Boville Ernica;;;Boville Ernica
060015;B195;12;060;Broccostella;;;Broccostella
060016;B543;12;060;Campoli Appennino;;;Campoli Appennino
060017;B862;12;060;Casalattico;;;Casalattico
060018;B919;12;060;Casalvieri;;;Casalvieri
060019;C034;12;060;Cassino;;;Cassino
060020;C177;12;060;Castelliri;;;Castelliri
060021;C223;12;060;Castelnuovo Parano;;;Castelnuovo Parano
060022;C340;12;060;Castrocielo;;;Castrocielo
060023;C338;12;060;Castro dei Volsci;;;Castro dei Volsci
060024;C413;12;060;Ceccano;;;Ceccano
060025;C479;12;060;Ceprano;;;Ceprano
060026;C545;12;060;Cervaro;;;Cervaro
060027;C836;12;060;Colfelice;;;Colfelice
060028;C864;12;060;Collepardo;;;Collepardo
060029;C870;12;060;Colle San Magno;;;Colle San Magno
060030;C998;12;060;Coreno Ausonio;;;Coreno Ausonio
060031;D440;12;060;Esperia;;;Esperia
060032;D483;12;060;Falvaterra;;;Falvaterra
060033;D539;12;060;Ferentino;;;Ferentino
060034;D591;12;060;Filettino;;;Filettino
060035;A310;12;060;Fiuggi;;;Fiuggi
060036;D667;12;060;Fontana Liri;;;Fontana Liri
060037;D682;12;060;Fontechiari;;;Fontechiari
060038;D810;12;060;Frosinone;;;Frosinone
060039;D819;12;060;Fumone;;;Fumone
060040;D881;12;060;Gallinaro;;;Gallinaro
060041;E057;12;060;Giuliano di Roma;;;Giuliano di Roma
060042;E236;12;060;Guarcino;;;Guarcino
060043;E340;12;060;Isola del Liri;;;Isola del Liri
060044;F620;12;060;Monte San Giovanni Campano;;;Monte San Giovanni Campano
060045;F740;12;060;Morolo;;;Morolo
060046;G276;12;060;Paliano;;;Paliano
060047;G362;12;060;Pastena;;;Pastena
060048;G374;12;060;Patrica;;;Patrica
060049;G500;12;060;Pescosolido;;;Pescosolido
060050;G591;12;060;Picinisco;;;Picinisco
060051;G592;12;060;Pico;;;Pico (Italia)
060052;G598;12;060;Piedimonte San Germano;;;Piedimonte San Germano
060053;G659;12;060;Piglio;;;Piglio
060054;G662;12;060;Pignataro Interamna;;;Pignataro Interamna
060055;G749;12;060;Pofi;;;Pofi
060056;G838;12;060;Pontecorvo;;;Pontecorvo
060057;G935;12;060;Posta Fibreno;;;Posta Fibreno
060058;H324;12;060;Ripi;;;Ripi
060059;H393;12;060;Rocca d'Arce;;;Rocca d'Arce
060060;H443;12;060;Roccasecca;;;Roccasecca
060061;H779;12;060;San Biagio Saracinisco;;;San Biagio Saracinisco
060062;H824;12;060;San Donato Val di Comino;;;San Donato Val di Comino
060063;H880;12;060;San Giorgio a Liri;;;San Giorgio a Liri
060064;H917;12;060;San Giovanni Incarico;;;San Giovanni Incarico
060065;I256;12;060;Sant'Ambrogio sul Garigliano;;;Sant'Ambrogio sul Garigliano
060066;I265;12;060;Sant'Andrea del Garigliano;;;Sant'Andrea del Garigliano
060067;I302;12;060;Sant'Apollinare;;;Sant'Apollinare (Italia)
060068;I321;12;060;Sant'Elia Fiumerapido;;;Sant'Elia Fiumerapido
060069;I351;12;060;Santopadre;;;Santopadre
060070;I408;12;060;San Vittore del Lazio;;;San Vittore del Lazio
060071;I669;12;060;Serrone;;;Serrone
060072;I697;12;060;Settefrati;;;Settefrati
060073;I716;12;060;Sgurgola;;;Sgurgola
060074;I838;12;060;Sora;;;Sora
060075;I973;12;060;Strangolagalli;;;Strangolagalli
060076;L009;12;060;Supino;;;Supino (Italia)
060077;L105;12;060;Terelle;;;Terelle
060078;L243;12;060;Torre Cajetani;;;Torre Cajetani
060079;L290;12;060;Torrice;;;Torrice
060080;L398;12;060;Trevi nel Lazio;;;Trevi nel Lazio
060081;L437;12;060;Trivigliano;;;Trivigliano
060082;L598;12;060;Vallecorsa;;;Vallecorsa
060083;L605;12;060;Vallemaio;;;Vallemaio
060084;L614;12;060;Vallerotonda;;;Vallerotonda
060085;L780;12;060;Veroli;;;Veroli
060086;L836;12;060;Vicalvi;;;Vicalvi
060087;L843;12;060;Vico nel Lazio;;;Vico nel Lazio
060088;A081;12;060;Villa Latina;;;Villa Latina
060089;L905;12;060;Villa Santa Lucia;;;Villa Santa Lucia
060090;I364;12;060;Villa Santo Stefano;;;Villa Santo Stefano
060091;M083;12;060;Viticuso;;;Viticuso
061001;A106;15;061;Ailano;;;Ailano
061002;A200;15;061;Alife;;;Alife
061003;A243;15;061;Alvignano;;;Alvignano
061004;A403;15;061;Arienzo;;;Arienzo
061005;A512;15;061;Aversa;;;Aversa
061006;A579;15;061;Baia e Latina;;;Baia e Latina
061007;A755;15;061;Bellona;;;Bellona (Italia)
061008;B361;15;061;Caianello;;;Caianello
061009;B362;15;061;Caiazzo;;;Caiazzo
061010;B445;15;061;Calvi Risorta;;;Calvi Risorta
061011;B477;15;061;Camigliano;;;Camigliano
061012;B581;15;061;Cancello ed Arnone;;;Cancello e Arnone
061013;B667;15;061;Capodrise;;;Capodrise
061014;B704;15;061;Capriati a Volturno;;;Capriati a Volturno
061015;B715;15;061;Capua;;;Capua
061016;B779;15;061;Carinaro;;;Carinaro
061017;B781;15;061;Carinola;;;Carinola
061018;B860;15;061;Casagiove;;;Casagiove
061019;B872;15;061;Casal di Principe;;;Casal di Principe
061020;B916;15;061;Casaluce;;;Casaluce
061021;B935;15;061;Casapulla;;;Casapulla
061022;B963;15;061;Caserta;;;Caserta
061023;B494;15;061;Castel Campagnano;;;Castel Campagnano
061024;C097;15;061;Castel di Sasso;;;Castel di Sasso
061025;C178;15;061;Castello del Matese;;;Castello del Matese
061026;C211;15;061;Castel Morrone;;;Castel Morrone
061027;C291;15;061;Castel Volturno;;;Castel Volturno
061028;C558;15;061;Cervino;;;Cervino (Italia)
061029;C561;15;061;Cesa;;;Cesa
061030;C716;15;061;Ciorlano;;;Ciorlano
061031;C939;15;061;Conca della Campania;;;Conca della Campania
061032;D228;15;061;Curti;;;Curti
061033;D361;15;061;Dragoni;;;Dragoni
061034;D683;15;061;Fontegreca;;;Fontegreca
061035;D709;15;061;Formicola;;;Formicola
061036;D769;15;061;Francolise;;;Francolise
061037;D799;15;061;Frignano;;;Frignano
061038;D884;15;061;Gallo Matese;;;Gallo Matese
061039;D886;15;061;Galluccio;;;Galluccio
061040;E011;15;061;Giano Vetusto;;;Giano Vetusto
061041;E039;15;061;Gioia Sannitica;;;Gioia Sannitica
061042;E158;15;061;Grazzanise;;;Grazzanise
061043;E173;15;061;Gricignano di Aversa;;;Gricignano di Aversa
061044;E554;15;061;Letino;;;Letino
061045;E570;15;061;Liberi;;;Liberi
061046;E754;15;061;Lusciano;;;Lusciano
061047;E784;15;061;Macerata Campania;;;Macerata Campania
061048;E791;15;061;Maddaloni;;;Maddaloni
061049;E932;15;061;Marcianise;;;Marcianise
061050;E998;15;061;Marzano Appio;;;Marzano Appio
061051;F203;15;061;Mignano Monte Lungo;;;Mignano Monte Lungo
061052;F352;15;061;Mondragone;;;Mondragone
061053;G130;15;061;Orta di Atella;;;Orta di Atella
061054;G333;15;061;Parete;;;Parete (Italia)
061055;G364;15;061;Pastorano;;;Pastorano
061056;G541;15;061;Piana di Monte Verna;;;Piana di Monte Verna
061057;G596;15;061;Piedimonte Matese;;;Piedimonte Matese
061058;G620;15;061;Pietramelara;;;Pietramelara
061059;G630;15;061;Pietravairano;;;Pietravairano
061060;G661;15;061;Pignataro Maggiore;;;Pignataro Maggiore
061061;G849;15;061;Pontelatone;;;Pontelatone
061062;G903;15;061;Portico di Caserta;;;Portico di Caserta
061063;G991;15;061;Prata Sannita;;;Prata Sannita
061064;G995;15;061;Pratella;;;Pratella
061065;H045;15;061;Presenzano;;;Presenzano
061066;H202;15;061;Raviscanina;;;Raviscanina
061067;H210;15;061;Recale;;;Recale
061068;H268;15;061;Riardo;;;Riardo
061069;H398;15;061;Rocca d'Evandro;;;Rocca d'Evandro
061070;H423;15;061;Roccamonfina;;;Roccamonfina (Italia)
061071;H436;15;061;Roccaromana;;;Roccaromana
061072;H459;15;061;Rocchetta e Croce;;;Rocchetta e Croce
061073;H165;15;061;Ruviano;;;Ruviano
061074;H798;15;061;San Cipriano d'Aversa;;;San Cipriano d'Aversa
061075;H834;15;061;San Felice a Cancello;;;San Felice a Cancello
061076;H939;15;061;San Gregorio Matese;;;San Gregorio Matese
061077;H978;15;061;San Marcellino;;;San Marcellino (Italia)
061078;I056;15;061;San Nicola la Strada;;;San Nicola la Strada
061079;I113;15;061;San Pietro Infine;;;San Pietro Infine
061080;I130;15;061;San Potito Sannitico;;;San Potito Sannitico
061081;I131;15;061;San Prisco;;;San Prisco (Italia)
061082;I233;15;061;Santa Maria a Vico;;;Santa Maria a Vico
061083;I234;15;061;Santa Maria Capua Vetere;;;Santa Maria Capua Vetere
061084;I247;15;061;Santa Maria la Fossa;;;Santa Maria la Fossa
061085;I261;15;061;San Tammaro;;;San Tammaro
061086;I273;15;061;Sant'Angelo d'Alife;;;Sant'Angelo d'Alife
061087;I306;15;061;Sant'Arpino;;;Sant'Arpino
061088;I676;15;061;Sessa Aurunca;;;Sessa Aurunca
061089;I885;15;061;Sparanise;;;Sparanise
061090;I993;15;061;Succivo;;;Succivo
061091;L083;15;061;Teano;;;Teano
061092;L155;15;061;Teverola;;;Teverola
061093;L205;15;061;Tora e Piccilli;;;Tora e Piccilli
061094;L379;15;061;Trentola-Ducenta;;;Trentola-Ducenta
061095;L540;15;061;Vairano Patenora;;;Vairano Patenora
061096;L594;15;061;Valle Agricola;;;Valle Agricola
061097;L591;15;061;Valle di Maddaloni;;;Valle di Maddaloni
061098;D801;15;061;Villa di Briano;;;Villa di Briano
061099;L844;15;061;Villa Literno;;;Villa Literno
061100;M092;15;061;Vitulazio;;;Vitulazio
061101;D471;15;061;Falciano del Massico;;;Falciano del Massico
061102;M262;15;061;Cellole;;;Cellole
061103;M260;15;061;Casapesenna;;;Casapesenna
061104;F043;15;061;San Marco Evangelista;;;San Marco Evangelista
062001;A110;15;062;Airola;;;Airola
062002;A265;15;062;Amorosi;;;Amorosi
062003;A328;15;062;Apice;;;Apice (Italia)
062004;A330;15;062;Apollosa;;;Apollosa
062005;A431;15;062;Arpaia;;;Arpaia
062006;A432;15;062;Arpaise;;;Arpaise
062007;A696;15;062;Baselice;;;Baselice
062008;A783;15;062;Benevento;;;Benevento
062009;A970;15;062;Bonea;;;Bonea
062010;B239;15;062;Bucciano;;;Bucciano
062011;B267;15;062;Buonalbergo;;;Buonalbergo
062012;B444;15;062;Calvi;;;Calvi (Italia)
062013;B541;15;062;Campolattaro;;;Campolattaro
062014;B542;15;062;Campoli del Monte Taburno;;;Campoli del Monte Taburno
062015;B873;15;062;Casalduni;;;Casalduni
062016;C106;15;062;Castelfranco in Miscano;;;Castelfranco in Miscano
062017;C245;15;062;Castelpagano;;;Castelpagano
062018;C250;15;062;Castelpoto;;;Castelpoto
062019;C280;15;062;Castelvenere;;;Castelvenere
062020;C284;15;062;Castelvetere in Val Fortore;;;Castelvetere in Val Fortore
062021;C359;15;062;Cautano;;;Cautano
062022;C476;15;062;Ceppaloni;;;Ceppaloni
062023;C525;15;062;Cerreto Sannita;;;Cerreto Sannita
062024;C719;15;062;Circello;;;Circello
062025;C846;15;062;Colle Sannita;;;Colle Sannita
062026;D230;15;062;Cusano Mutri;;;Cusano Mutri
062027;D380;15;062;Dugenta;;;Dugenta
062028;D386;15;062;Durazzano;;;Durazzano
062029;D469;15;062;Faicchio;;;Faicchio
062030;D644;15;062;Foglianise;;;Foglianise
062031;D650;15;062;Foiano di Val Fortore;;;Foiano di Val Fortore
062032;D693;15;062;Forchia;;;Forchia
062033;D755;15;062;Fragneto l'Abate;;;Fragneto l'Abate
062034;D756;15;062;Fragneto Monforte;;;Fragneto Monforte
062035;D784;15;062;Frasso Telesino;;;Frasso Telesino
062036;E034;15;062;Ginestra degli Schiavoni;;;Ginestra degli Schiavoni
062037;E249;15;062;Guardia Sanframondi;;;Guardia Sanframondi
062038;E589;15;062;Limatola;;;Limatola
062039;F113;15;062;Melizzano;;;Melizzano
062040;F274;15;062;Moiano;;;Moiano
062041;F287;15;062;Molinara;;;Molinara
062042;F494;15;062;Montefalcone di Val Fortore;;;Montefalcone di Val Fortore
062043;F636;15;062;Montesarchio;;;Montesarchio
062044;F717;15;062;Morcone;;;Morcone
